bait_gene,auroc_score
SNRPG,0.5486342353376455
FAM136A,0.6096502979038286
NAGK,0.7389791582936212
MPHOSPH10,0.5177530268815146
PAIP2B,0.6519883645271175
ZNF638,0.556065883313558
EXOC6B,0.6776138255727163
SPR,0.7764955792857964
CCT7,0.6022888199946415
TPRKB,0.4531774282032635
DUSP11,0.6940575299994258
STAMBP,0.576255725239535
ACTG2,0.721588103576965
BOLA3,0.7450881322845495
MOB1A,0.49478189867442357
MTHFD2,0.5220334009517612
DCTN1,0.6444482719026294
WDR54,0.7273181374519148
RTKN,0.723759584593205
MRPL53,0.7496411551932021
TTC31,0.7229143939828903
HTRA2,0.7425446402939656
HK2,0.6257128640869598
EVA1A,0.7125739220302004
MRPL19,0.5131664561564664
GCFC2,0.5772234024229201
SUCLG1,0.7875760707314273
TMSB10,0.4363110958012783
KCMF1,0.6398403858299363
TGOLN2,0.555861752210357
RETSAT,0.46555664006430497
MAT2A,0.6790038402163788
GGCX,0.7456795085261526
RNF181,0.7730381087253289
USP39,0.4622676413926844
POLR1A,0.7913142215587962
PTCD3,0.5638292443321722
IMMT,0.5534887281356451
MRPL35,0.6601408504612086
KDM3A,0.7517574412166214
RNF103-CHMP3,0.7487741861399781
RMND5A,0.5419234253199117
RGPD1,0.6779895637973488
RGPD2,0.769280820607035
KRCC1,0.7986693203710084
RPIA,0.7503412816881643
MRPS5,0.5327375256758652
ZNF514,0.598271803410461
FAHD2A,0.7075960268702991
ANKRD36C,0.75728885571568
GPAT2,0.6796578055922375
STARD7,0.7418326921972785
SNRNP200,0.4540322271979178
NCAPH,0.5809316033222337
KANSL3,0.7443257932407089
LMAN2L,0.668714356795652
ANKRD39,0.6488373428259746
FAHD2B,0.6861973933513235
ANKRD36,0.7551472699087098
ANKRD36B,0.7562266750875581
INPP4A,0.7623786376800501
UNC50,0.749709751087636
MGAT4A,0.624571005728429
TSGA10,0.7143710168226446
MITD1,0.7753218254423905
MRPL30,0.7934894936272822
TXNDC9,0.6506870287442109
EIF5B,0.739180111385428
REV1,0.7781094908204795
PDCL3,0.4883390107296411
RPL31,0.41936183513861774
TBC1D8,0.7501521501980823
RNF149,0.747643107308951
MAP4K4,0.6915829362117472
TMEM182,0.7393121662743297
MRPS9,0.5449024636072517
TGFBRAP1,0.7892154986540106
C2orf49,0.6156398920594821
UXS1,0.46002857835444816
RGPD3,0.7235804099443073
RGPD4,0.7139346615375782
SULT1C4,0.706390308319458
GCC2,0.5582247229718091
LIMS1,0.5731044513338691
RANBP2,0.5849376762225539
CCDC138,0.6940115978641557
RGPD5,0.7557890305048418
NPHP1,0.6751564563357639
RGPD6,0.7582003291614039
BUB1,0.4665154733880691
ZC3H8,0.5895880379173525
ZC3H6,0.6675030142963772
RGPD8,0.7331285525635873
POLR1B,0.7388987770568984
SLC20A1,0.7892473941388858
NT5DC4,0.7279037721766091
CKAP2L,0.6083872367027723
RABL2B,0.749124418671413
SLC35F5,0.7347419188149509
ACTR3,0.6942182924728714
DDX18,0.7218522345976703
INSIG2,0.747815352816214
DBI,0.6165205853459385
TMEM177,0.6115347074697135
RALB,0.5682627167298197
NIFK,0.6114683405417128
TSN,0.5611372654087087
ERCC3,0.7162003546777918
IWS1,0.5792283844299001
WDR33,0.6072517574412166
POLR2D,0.779398068409436
SAP130,0.7441809726129643
UGGT1,0.6696520840509816
CCDC74B,0.701332031922834
SMPD4,0.7750794197573392
IMP4,0.7673224378357
PTPN18,0.5665212149049779
FAM168B,0.7417695355112821
PLEKHB2,0.7715326418392213
MGAT5,0.7315357038057693
CCNT2,0.7489234655796061
RAB3GAP1,0.5022326839412613
ZRANB3,0.7401217201584659
R3HDM1,0.6543422513109044
UBXN4,0.4772074865082099
MCM6,0.5940023730240747
